dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,savaux_header_bin,branch_gls_bin,branch_shrinkage_bin,savaux_dual_bin,proposed_observed_bin,proposed_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,fold_override_active,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
0_0_0_10_14_32,-22.0,53,0,0,8,803,643,41,41,41,41,41,41,41,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.20573296172910438,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.9837436358480088,-1.6903915352442316,41|142|561|778|85|594|338|656,0.98374364|0.96520127|0.99772019|0.59095648|0.77300991|0.91873472|0.92562799|0.71938388,0|-0.041836619|-0.38426818|-0.840135|-1.4999336|-1.6058223|-1.6141883|-1.6597245,7.9549479|6.2027023|5.4940849|2.2464261|3.0918099|1.6681976|2.0613241|1.9835062,0.085390195|0.060210668|0.026187151|0.024821985|0.03990296|0.0081197656|0.02329356|0.016819168,0.0013161542|0.0078599967|0.035607631|0.018829746|0.0072351112|0.01192475|0.00074241792|0.017099092,-1.6903915|0.06565694|0.093312241|0.9594738|-2.7471158|0.56885262|-0.20101915|1.0008177
0_0_0_10_14_32,-22.0,53,0,1,9,711,307,851,851,851,851,851,851,851,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.18564612780539336,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.9705315796968845,1.1463902495704643,851|82|479|735|401|126|18|511,0.97053158|0.99374562|0.75742864|0.61479901|0.30803495|0.93655636|0.94240711|0.9562813,0|-2.0213325|-2.2552944|-2.3009497|-2.3268875|-2.4402777|-2.5766297|-2.7992272,9.6088178|6.4733444|4.3875347|5.1702115|0.78865621|4.3650777|5.2174602|4.4634389,0.00051408551|0.072376928|0.046016348|0.059457852|0.015654626|0.047560026|0.058586574|0.029753188,0.10437548|0.0018711171|0.022691441|0.028714626|0.015469464|0.0011892755|0.0040410843|0.019427481,1.1463902|0.13834786|-1.043255|-0.75125289|2.0072303|-2.1273257|0.82132491|-0.36367224
0_0_0_10_14_32,-22.0,53,0,2,10,922,796,983,983,983,983,983,983,983,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.16555929388168222,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.9748768561673719,1.793801892777945,983|201|566|38|307|21|50|432,0.97487686|0.9460003|0.63589912|0.88812644|0.87801133|0.74312708|0.8795122|0.32791032,0|-0.3670148|-0.80074137|-1.4664437|-1.6346299|-1.8062089|-1.9001171|-2.0822147,5.8785366|5.1695805|1.1593333|4.6661445|5.3392133|4.4216029|5.1884694|2.9000814,0.0015260171|0.048277688|0.014011931|0.050158954|0.053335337|0.049266282|0.055996945|0.015884642,0.063985012|0.010314575|0.0069783088|0.0055421238|0.016619902|0.016152171|0.0065332715|0.089294987,1.7938019|-0.46734259|1.062761|2.5904591|-0.91438257|2.0093182|2.2623814|1.6906992
0_0_0_10_14_32,-22.0,53,0,3,11,718,539,3,3,3,3,3,3,3,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.1454724599579711,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.978194323496019,2.325836825923374,3|153|560|95|963|183|768|946,0.97819432|0.82066514|0.97448991|0.81365107|0.80384205|0.79886815|0.92172275|0.95172495,0|-0.13014713|-0.44019336|-1.2450383|-1.3174977|-1.35861|-1.4288756|-1.5190553,6.3360141|4.0180649|3.8306043|4.7913919|3.8357901|2.8937602|3.7456794|4.0800426,0.066956268|0.038525773|0.021864839|0.051955343|0.013950237|0.024718762|0.012546122|0.0013806972,0.0014155389|0.013669044|0.025695243|0.0088869267|0.043163444|0.015231203|0.036200332|0.049049082,2.3258368|0.96155269|-0.29414428|2.1454109|0.053424599|0.1096636|-0.49901147|1.9131072
0_0_0_10_14_32,-22.0,53,0,4,12,107,693,314,314,314,314,314,314,314,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.12538562603425996,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.8434678630454279,1.048175893451536,314|297|735|604|127|744|528|785,0.84346786|0.92506056|0.91056533|0.74559401|0.57336158|0.60831378|0.87644781|0.74728143,0|-1.3153004|-2.0917848|-2.3828805|-2.6601542|-2.7431844|-2.7542412|-2.9822205,2.9463144|4.1093715|3.0916797|3.521085|3.2073343|4.3255621|2.4433596|2.2255264,0.032817627|0.033761952|0.0002182726|0.004624022|0.042019835|0.01585648|0.0092356605|0.0015582868,0.007765329|0.01665846|0.037286691|0.049901845|0.020657405|0.061601859|0.02123029|0.028721155,1.0481759|0.41198299|-0.14692249|1.1408053|2.4294764|-2.1068404|0.64086391|2.7874195
0_0_0_10_14_32,-22.0,53,0,5,13,468,186,186,186,186,186,186,186,186,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.10529879211054893,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.8135798605135293,-0.41807408436356686,186|405|808|438|56|605|615|60,0.81357986|0.9257534|0.94486389|0.93063413|0.79546403|0.88637596|0.70903678|0.64996121,0|-1.091684|-1.4453339|-1.5327687|-1.8780706|-2.1499156|-2.247435|-2.6457721,9.7486948|1.3422095|4.7647819|1.8808105|4.1363937|2.2502975|4.5986082|2.6535076,0.074874091|0.0089922839|4.2045948e-05|0.021809637|0.043267796|0.0099846132|0.0060604057|0.027868563,0.047528014|0.007796089|0.056998049|0.0038274015|0.014594992|0.018755287|0.061651489|0.01936909,-0.41807408|0.44483937|-0.51397836|-0.21254195|0.8510272|0.71102495|1.3709546|-0.019420249
0_0_0_10_14_32,-22.0,53,0,6,14,89,490,388,388,388,388,388,388,388,0,0.75,8,0,1,1,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.0852119581868378,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.5930916485357366,-2.490854306999657,388|662|89|183|299|203|666|859,0.59309165|0.99379575|0.68470341|0.76748394|0.74493112|0.79254175|0.85508417|0.77092796,0|-1.1003996|-1.7902455|-1.9760995|-2.3005591|-2.4728859|-2.6306339|-2.6316069,3.2598071|4.2208158|4.3570409|4.5599397|3.7138245|5.5131973|5.2913306|4.2676871,0.055086275|0.0092672677|0.046614951|0.052052381|0.055774578|0.041776089|0.033656958|0.016721086,0.0027375932|0.036410272|0.026666746|0.0054803444|0.0051984571|0.032187659|0.031100317|0.037482892,-2.4908543|-0.17514315|-0.91294434|2.9676537|1.7929517|0.045424077|0.53802108|1.3232066
0_0_0_10_14_32,-22.0,53,0,7,15,713,309,618,618,618,618,618,618,618,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.06512512426312655,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.9604600959722339,0.40988540720637073,618|907|168|505|500|349|775|984,0.9604601|0.93899536|0.9636002|0.9341135|0.86120285|0.7593583|0.74007343|0.93409268,0|-0.83056798|-1.2735353|-1.5601555|-1.7966337|-2.0805242|-2.1157497|-2.1942912,7.4275009|6.4451156|7.4298919|4.6102542|5.915111|2.9949687|3.4652801|4.549225,0.030821097|0.0048112954|0.072770806|0.019132688|0.026280195|0.016996806|0.019548629|0.0024403931,0.059402453|0.070838953|0.0017036071|0.03160299|0.04800194|0.029494178|0.029885515|0.051071051,0.40988541|1.3823601|1.1855706|-0.46959659|0.68038397|0.55417078|-0.89623493|-2.3312433
0_0_0_10_14_32,-22.0,53,0,8,16,865,31,723,723,723,723,723,723,723,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.04503829033941553,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.4989274187772751,2.4257186405920845,723|928|61|1006|846|134|431|833,0.49892742|0.99880164|0.89024287|0.7279129|0.68695985|0.91494815|0.86594745|0.82749943,0|-0.22044031|-0.22377462|-0.41344682|-0.42398055|-0.76358541|-1.0010166|-1.040424,0.85930613|3.9273875|4.3525925|4.2790687|1.4973294|4.4664052|1.6822903|4.0022464,0.0038820587|0.00072228257|0.05043305|0.018404953|0.0065848198|0.044066638|0.0064868414|0.012204047,0.016962728|0.044652791|0.0089071551|0.048610248|0.015916086|0.0087898243|0.014468837|0.039671801,2.4257186|0.22310837|-0.53676627|1.4876811|1.603446|0.41899984|0.34554373|-1.0456761
0_0_0_10_14_32,-22.0,53,0,9,17,492,971,102,102,102,102,102,102,102,0,0.75,8,0,0,0,7,0.8290084308772551,0.8823198547795281,0.2646959564338584,inf,0,-0.02495145641570451,-0.016271938472815987,-0.043640897755610975,-0.043640897755610975,0.0,0.8823198547795281,0.11558498880836043,0.17675030280030424,0.7199355131523671,40,0,0.9193202925774305,0.7943662534396274,102|381|997|902|43|918|580|609,0.91932029|0.5792254|0.99843721|0.69899942|0.81353423|0.83699237|0.72080625|0.68483186,0|-0.050906139|-0.2969738|-0.48330313|-0.80347022|-0.80937124|-1.0512732|-1.0982124,5.6276674|2.3037372|5.6504553|2.6467826|3.2811313|5.1239686|2.9179407|2.1764009,0.057040698|0.032261615|2.6719171e-05|0.015316932|0.037853969|0.011771886|0.020270652|0.015137158,0.0089962134|0.007945634|0.067132191|0.025137974|0.0091634603|0.05592722|0.022697737|0.022181874,0.79436625|1.91827|1.9026152|-0.95306414|-0.020443295|-1.4769367|1.1944041|-1.1929182
